CustomerID,recency,frequency,monetary,avg_basket,product_diversity,return_rate,weekend_ratio,repeat_category_rate
13667,149,1,299.05,299.05,82,0.0,0.0,0.3132530120481928
13668,3,35,12948.48,369.9565714285714,411,0.2553191489361702,0.29894179894179895,0.32671957671957674
13669,51,3,413.55,137.85,13,0.0,0.0,0.2857142857142857
13670,75,1,349.7,349.7,25,0.0,1.0,0.56
13671,395,1,172.6,172.6,61,0.0,0.0,0.5
13672,301,3,419.92,139.97333333333336,13,0.5714285714285714,0.0,0.3888888888888889
13673,19,2,387.44,193.72,47,0.0,0.0,0.4
13674,433,1,240.68,240.68,14,0.5,1.0,0.35714285714285715
13675,151,2,486.82000000000005,243.41000000000003,25,0.0,0.0,0.4
13676,539,2,243.9,121.95000000000002,13,0.3333333333333333,0.0,0.3076923076923077
13677,405,2,551.24,275.62,98,0.0,0.42452830188679247,0.33962264150943394
13678,152,1,232.6,232.6,16,0.0,0.0,0.25
13679,494,3,281.26,93.75333333333333,44,0.0,0.0,0.3
13680,1,12,11419.67,951.6391666666667,354,0.07692307692307693,0.0,0.3281733746130031
13681,18,4,827.83,206.9575,37,0.0,0.5964912280701754,0.3684210526315789
13682,187,1,59.5,59.5,3,0.0,1.0,0.3333333333333333
13683,458,1,258.6,258.6,10,0.0,0.0,0.6
13684,286,4,594.88,148.72,81,0.3333333333333333,0.9074074074074074,0.25
13685,3,7,3119.44,445.63428571428574,29,0.0,0.0,0.717948717948718
13686,183,3,409.04,136.34666666666666,27,0.0,0.0,0.5294117647058824
13687,438,1,11880.84,11880.84,45,0.0,0.0,0.2222222222222222
13688,635,1,375.5,375.5,5,0.0,1.0,0.4
13689,63,2,1259.5,629.75,6,0.0,0.0,0.3333333333333333
13690,59,1,172.25,172.25,9,0.0,0.0,0.5555555555555556
13691,396,1,212.78,212.78,54,0.0,0.0,0.3148148148148148
13692,25,5,3114.4,622.88,83,0.375,0.3229166666666667,0.65625
13693,374,9,2011.82,223.53555555555556,78,0.3076923076923077,0.29245283018867924,0.36792452830188677
13694,4,143,195640.69,1368.1167132867133,896,0.12804878048780488,0.026991441737985518,0.21000658327847269
13695,31,16,2770.73,173.170625,47,0.0,0.052083333333333336,0.2916666666666667
13696,422,3,2020.4,673.4666666666667,24,0.25,0.0,0.5833333333333334
13697,39,1,151.29999999999998,151.29999999999998,12,0.0,0.0,0.6666666666666666
13698,597,2,451.73,225.865,31,0.0,0.0,0.5263157894736842
13699,155,2,764.15,382.07500000000005,33,0.3333333333333333,0.0,0.3783783783783784
13700,26,13,2596.9700000000003,199.7669230769231,163,0.07142857142857142,0.32083333333333336,0.5208333333333334
13701,447,1,161.0,161.0,9,0.5,1.0,0.4444444444444444
13702,446,1,135.18,135.18,5,0.0,0.0,0.4
13703,318,2,425.56,212.78,36,0.3333333333333333,0.0,0.5675675675675675
13704,5,9,2308.06,256.4511111111111,111,0.1,0.08208955223880597,0.4253731343283582
13705,8,7,1717.19,245.31285714285715,55,0.0,0.0,0.36486486486486486
13706,303,2,631.17,315.58500000000004,38,0.0,0.0,0.6052631578947368
13707,267,5,3365.86,673.1719999999999,142,0.0,0.0,0.5290322580645161
13708,271,1,285.33,285.33,49,0.0,1.0,0.30612244897959184
13709,4,18,7571.35,420.6305555555556,296,0.18181818181818182,0.06633906633906633,0.343980343980344
13710,32,3,509.52,169.84,13,0.0,0.0,0.5333333333333333
13711,219,9,1792.26,199.14,80,0.4,0.043478260869565216,0.391304347826087
13712,247,2,766.42,383.21000000000004,32,0.0,0.0,0.5454545454545454
13713,408,3,740.76,246.92,70,0.0,0.0,0.3
13714,465,1,161.35,161.35,30,0.0,0.0,0.36666666666666664
13715,281,17,8153.04,479.5905882352941,277,0.19047619047619047,0.146484375,0.3671875
13716,269,1,138.28,138.28,21,0.0,0.0,0.38095238095238093
13717,32,8,1763.3,220.4125,110,0.2727272727272727,0.0,0.33064516129032256
13718,246,2,306.55,153.275,9,0.0,0.0,0.3333333333333333
13719,15,11,2783.08,253.00727272727272,194,0.0,0.10887096774193548,0.31048387096774194
13720,117,4,799.9,199.975,42,0.0,0.0,0.5813953488372093
13721,36,2,741.54,370.77,41,0.0,0.0,0.4523809523809524
13722,132,10,5635.41,563.5409999999999,137,0.09090909090909091,0.20634920634920634,0.48677248677248675
13723,217,6,1194.08,199.01333333333332,51,0.0,0.0,0.3448275862068966
13724,637,1,213.01,213.01,39,0.0,0.0,0.47619047619047616
13725,50,8,1980.56,247.57,95,0.2727272727272727,0.10576923076923077,0.41346153846153844
13726,39,2,1079.6599999999999,539.83,39,0.0,0.0,0.5238095238095238
13727,29,8,1074.15,134.26875,74,0.1111111111111111,0.1686746987951807,0.24096385542168675
13728,37,16,2855.17,178.448125,75,0.0,0.0,0.38414634146341464
13729,436,3,724.73,241.57666666666668,36,0.4,0.5128205128205128,0.38461538461538464
13730,136,2,752.6,376.29999999999995,38,0.0,0.0,0.7674418604651163
13731,219,2,610.59,305.295,36,0.0,0.0,0.47368421052631576
13732,28,1,491.86,491.86,33,0.0,0.0,0.36363636363636365
13733,411,2,487.03000000000003,243.51500000000001,28,0.3333333333333333,0.0,0.5172413793103449
13734,509,4,6695.6900000000005,1673.9225000000001,24,0.3333333333333333,0.0,0.3333333333333333
13735,25,13,9762.77,750.9823076923077,362,0.4090909090909091,0.1205564142194745,0.45904173106646057
13736,5,7,2752.47,393.21000000000004,325,0.4166666666666667,0.7111913357400722,0.35379061371841153
13737,200,1,339.59999999999997,339.59999999999997,29,0.0,0.0,0.23333333333333334
13738,396,1,434.78000000000003,434.78000000000003,88,0.0,0.0,0.5168539325842697
13739,18,2,292.2,146.1,6,0.0,0.0,0.3333333333333333
13740,241,5,1582.77,316.554,83,0.0,0.0,0.40425531914893614
13741,72,3,668.4300000000001,222.81000000000003,34,0.25,0.0,0.3235294117647059
13742,17,12,3107.87,258.9891666666667,200,0.14285714285714285,0.5782747603833865,0.43130990415335463
13743,3,7,1341.6,191.65714285714284,8,0.125,0.0,0.6097560975609756
13744,95,2,1080.52,540.26,54,0.0,0.6984126984126984,0.6190476190476191
13745,162,2,777.36,388.68,46,0.5,0.0,0.39285714285714285
13746,414,1,176.69,176.69,9,0.0,0.0,0.3333333333333333
13747,374,2,169.79999999999998,84.89999999999999,4,0.0,0.0,0.8
13748,96,9,2064.35,229.3722222222222,40,0.0,0.0,0.7241379310344828
13750,54,11,3602.1800000000003,327.4709090909091,51,0.15384615384615385,0.2,0.37333333333333335
13751,288,1,296.25,296.25,9,0.0,0.0,0.4444444444444444
13752,124,7,1579.8300000000002,225.69000000000003,75,0.0,0.3723404255319149,0.3723404255319149
13753,288,4,2094.57,523.6425,64,0.0,0.0,0.55
13754,152,3,447.05,149.01666666666668,16,0.0,0.0,0.5714285714285714
13755,4,9,2108.06,234.2288888888889,232,0.1,0.0,0.3395638629283489
13756,2,23,8655.95,376.3456521739131,142,0.08,0.0,0.47230320699708456
13757,675,1,195.55,195.55,8,0.0,0.0,0.5
13758,12,15,8698.13,579.8753333333333,213,0.21052631578947367,0.2771929824561403,0.4245614035087719
13759,33,2,659.4100000000001,329.70500000000004,24,0.0,0.04,0.36
13760,54,5,1363.6399999999999,272.72799999999995,95,0.16666666666666666,0.6554621848739496,0.5798319327731093
13761,50,6,1952.17,325.3616666666667,118,0.0,0.3442622950819672,0.4098360655737705
13762,219,5,2472.48,494.496,23,0.16666666666666666,0.5428571428571428,0.6571428571428571
13763,63,3,5217.4400000000005,1739.1466666666668,50,0.5,0.0,0.56
13764,71,6,2919.62,486.6033333333333,295,0.0,0.26216216216216215,0.3837837837837838
13765,653,1,352.821,352.821,17,0.0,0.0,0.8235294117647058
13766,495,1,190.35,190.35,16,0.0,1.0,0.23529411764705882
13767,2,73,33903.57,464.43246575342465,117,0.23958333333333334,0.1256544502617801,0.49214659685863876
13768,727,2,875.97,437.985,30,0.75,0.3333333333333333,0.3939393939393939
13769,2,20,5478.12,273.906,121,0.3103448275862069,0.0,0.36363636363636365
13770,422,4,785.37,196.3425,48,0.0,0.0,0.3958333333333333
13771,64,9,5728.82,636.5355555555556,182,0.1,0.0,0.4444444444444444
13772,34,8,3100.02,387.5025,394,0.1111111111111111,0.24162257495590828,0.4126984126984127
13773,397,2,301.54,150.77,19,0.0,0.0,0.631578947368421
13774,82,1,345.0,345.0,22,0.0,0.0,0.5454545454545454
13775,591,1,1049.66,1049.66,63,0.0,0.0,0.3492063492063492
13776,428,2,623.98,311.99,1,0.75,0.0,1.0
13777,1,61,49638.26,813.7419672131148,44,0.1643835616438356,0.08707865168539326,0.2556179775280899
13778,103,4,1124.49,281.1225,33,0.2,0.7045454545454546,0.4090909090909091
13779,516,1,161.13,161.13,27,0.0,0.0,0.48148148148148145
13780,7,3,732.07,244.02333333333334,90,0.0,0.0,0.32653061224489793
13781,251,3,778.83,259.61,56,0.25,0.2982456140350877,0.40350877192982454
13782,13,13,1786.08,137.39076923076922,187,0.07142857142857142,0.9621848739495799,0.29411764705882354
13783,488,4,1542.09,385.5225,4,0.0,0.0,1.0
13784,10,14,2910.23,207.87357142857144,13,0.06666666666666667,0.046511627906976744,0.46511627906976744
13785,429,4,542.49,135.6225,26,0.0,0.16666666666666666,0.43333333333333335
13786,367,6,3127.99,521.3316666666666,80,0.25,0.5948275862068966,0.5
13787,76,6,1222.5,203.75,71,0.3333333333333333,0.27906976744186046,0.27906976744186046
13788,505,1,3.75,3.75,1,0.0,0.0,1.0
13789,388,1,239.45999999999998,239.45999999999998,18,0.0,0.0,0.5555555555555556
13790,4,1,348.8,348.8,45,0.0,0.0,0.5333333333333333
13791,128,2,1516.0,758.0,7,0.3333333333333333,0.0,0.5454545454545454
13792,66,3,383.95,127.98333333333335,23,0.0,0.0,0.5652173913043478
13793,647,1,96.0,96.0,7,0.0,0.0,0.8571428571428571
13794,547,1,126.03,126.03,9,0.0,0.0,0.3333333333333333
13795,388,4,836.3,209.075,23,0.0,0.3103448275862069,0.3448275862068966
13796,499,1,289.7,289.7,22,0.0,0.0,0.3181818181818182
13797,437,3,1179.45,393.15000000000003,71,0.25,0.0,0.5256410256410257
13798,1,110,75428.87,685.717,168,0.12,0.2621359223300971,0.31484049930651875
13799,117,9,2803.57,311.5077777777778,64,0.3076923076923077,0.04716981132075472,0.4339622641509434
13800,310,3,1679.56,559.8533333333334,73,0.0,0.0,0.5342465753424658
13801,67,1,324.8,324.8,23,0.0,0.0,0.4782608695652174
13802,139,19,26259.11,1382.0584210526315,212,0.20833333333333334,0.18080357142857142,0.27232142857142855
13803,255,3,1338.91,446.3033333333333,73,0.25,0.0,0.6153846153846154
13804,31,9,3161.12,351.23555555555555,149,0.0,0.059880239520958084,0.39520958083832336
13805,52,2,924.6,462.3,10,0.0,0.0,0.23076923076923078
13806,64,1,256.38,256.38,10,0.0,0.0,0.7
13807,367,3,422.2,140.73333333333332,24,0.25,0.0,0.32
13808,6,5,1747.66,349.53200000000004,70,0.0,0.5263157894736842,0.34210526315789475
13818,430,1,61.28,61.28,5,0.0,0.0,0.6
13819,302,6,2642.35,440.39166666666665,47,0.14285714285714285,0.0,0.33663366336633666
13820,418,3,652.75,217.58333333333334,68,0.4,0.550561797752809,0.39325842696629215
13821,145,6,1379.08,229.84666666666666,158,0.14285714285714285,0.0,0.4019607843137255
13822,6,2,632.0,316.0,90,0.0,1.0,0.2916666666666667
13823,19,7,3403.4500000000003,486.20714285714286,108,0.125,0.0,0.4049079754601227
13824,33,12,3314.76,276.23,59,0.14285714285714285,0.05,0.38
13825,622,2,255.59,127.79500000000002,38,0.0,0.45,0.4
13826,176,1,189.5,189.5,10,0.5,0.0,0.3
13827,58,3,409.8,136.6,83,0.0,0.0,0.358695652173913
13828,22,1,209.49,209.49,15,0.0,0.0,0.4
13829,421,1,102.0,102.0,1,0.5,0.0,1.0
13830,582,1,156.85000000000002,156.85000000000002,11,0.5,0.0,0.2727272727272727
13831,16,18,6585.54,365.86333333333334,121,0.1,0.19230769230769232,0.32967032967032966
13832,19,2,609.89,304.945,54,0.3333333333333333,0.05454545454545454,0.2909090909090909
13833,159,2,700.41,350.20500000000004,43,0.0,1.0,0.5
13834,577,2,324.19,162.095,15,0.3333333333333333,0.0,0.25
13835,25,7,1095.27,156.46714285714285,60,0.125,0.29577464788732394,0.43661971830985913
13836,399,2,620.37,310.185,29,0.3333333333333333,0.0,0.5161290322580645
13837,212,2,266.59000000000003,133.29500000000002,17,0.0,0.0,0.6666666666666666
13838,6,10,1690.07,169.007,328,0.0,1.0,0.40198511166253104
13839,486,1,139.95000000000002,139.95000000000002,7,0.0,0.0,0.5714285714285714
13840,416,1,651.4,651.4,40,0.0,0.0,0.4
13841,253,1,85.0,85.0,1,0.0,0.0,1.0
13842,59,18,5319.34,295.5188888888889,214,0.05263157894736842,0.0626865671641791,0.417910447761194
13843,381,1,319.75,319.75,18,0.0,0.0,0.4444444444444444
13844,11,1,361.62,361.62,20,0.0,0.0,0.4
13845,65,1,312.98,312.98,9,0.0,0.0,0.4444444444444444
13846,25,4,1307.79,326.9475,81,0.2,0.0,0.4444444444444444
13847,720,1,310.72,310.72,19,0.0,1.0,0.5263157894736842
13848,92,8,3015.0,376.875,3,0.0,0.1,1.0
13849,52,5,3469.3,693.8599999999999,189,0.16666666666666666,0.13636363636363635,0.43636363636363634
13850,129,1,1595.48,1595.48,93,0.5,0.0,0.44086021505376344
13851,96,8,4606.46,575.8075,111,0.1111111111111111,0.0,0.45714285714285713
13852,611,1,187.35000000000002,187.35000000000002,11,0.5,0.0,0.2727272727272727
13853,57,1,1090.14,1090.14,23,0.5,0.0,0.5217391304347826
13854,9,39,11944.56,306.2707692307692,61,0.13333333333333333,0.08426966292134831,0.3202247191011236
13855,501,4,1310.3400000000001,327.58500000000004,64,0.2,0.0,0.3972602739726027
13856,169,11,1142.03,103.82090909090908,33,0.26666666666666666,0.1111111111111111,0.2777777777777778
13857,393,6,1001.01,166.835,99,0.14285714285714285,0.2109375,0.453125
13858,57,1,216.17,216.17,11,0.0,0.0,0.45454545454545453
13859,326,2,515.86,257.93,34,0.0,0.0,0.3888888888888889
13860,1,5,1245.9,249.18,58,0.16666666666666666,0.0,0.5
13861,429,2,273.26,136.63,21,0.3333333333333333,0.47619047619047616,0.42857142857142855
13862,18,9,2556.09,284.01,113,0.18181818181818182,0.125,0.4
13863,248,4,1239.55,309.8875,59,0.3333333333333333,0.2571428571428571,0.45714285714285713
13864,386,1,662.4000000000001,662.4000000000001,1,0.0,0.0,1.0
13865,58,4,501.56,125.39,26,0.0,0.0,0.5666666666666667
13866,74,1,145.67000000000002,145.67000000000002,7,0.0,0.0,0.42857142857142855
13867,31,3,1005.09,335.03000000000003,51,0.0,0.0,0.31666666666666665
13868,7,2,3192.54,1596.27,32,0.0,0.0,0.36363636363636365
13869,123,10,7996.87,799.6870000000001,502,0.0,0.37589498806682575,0.4331742243436754
13870,2,15,5712.08,380.80533333333335,159,0.16666666666666666,0.0954356846473029,0.5560165975103735
13871,23,17,7885.85,463.8735294117647,183,0.19047619047619047,0.10696517412935323,0.3308457711442786
13872,527,3,919.57,306.5233333333333,51,0.5,0.0,0.40350877192982454
13873,120,8,1038.92,129.865,55,0.1111111111111111,0.3333333333333333,0.3333333333333333
13874,358,7,2049.15,292.7357142857143,46,0.3,0.0,0.2898550724637681
13875,54,14,4814.37,343.88357142857143,159,0.0,0.0962962962962963,0.32222222222222224
13876,64,1,122.7,122.7,7,0.0,0.0,0.5714285714285714
13877,86,3,449.68,149.89333333333335,23,0.4,0.0,0.30434782608695654
13878,55,4,2416.9,604.2249999999999,93,0.0,0.3431372549019608,0.4803921568627451
13879,646,1,395.5,395.5,25,0.0,0.0,0.36
13880,21,17,4293.86,252.57999999999998,148,0.0,0.07174887892376682,0.5067264573991032
13881,3,43,45179.1,1050.6767441860466,182,0.1568627450980392,0.0,0.3741794310722101
13882,3,5,1191.13,238.22600000000003,54,0.16666666666666666,0.0,0.2923076923076923
13883,11,15,6560.02,437.3346666666667,200,0.4230769230769231,0.2088607594936709,0.4050632911392405
13884,7,10,1825.03,182.503,108,0.2857142857142857,0.45054945054945056,0.3901098901098901
13885,189,2,506.8,253.39999999999998,28,0.0,0.0,0.25
13886,71,1,243.56,243.56,16,0.0,0.0,0.5625
13887,204,1,349.55,349.55,19,0.0,0.0,0.3157894736842105
13888,120,7,2001.59,285.9414285714286,124,0.0,0.3216374269005848,0.4327485380116959
13889,93,6,1991.23,331.87166666666667,57,0.25,0.0,0.42168674698795183
13890,1,14,2927.38,209.09857142857143,100,0.36363636363636365,0.07514450867052024,0.34104046242774566
13891,378,3,859.21,286.40333333333336,97,0.0,0.0,0.46464646464646464
13892,27,6,1267.6499999999999,211.27499999999998,33,0.0,0.027777777777777776,0.2777777777777778
13893,298,1,821.1,821.1,21,0.0,0.0,0.3333333333333333
13894,24,3,564.62,188.20666666666668,25,0.4,0.0,0.3333333333333333
13895,28,6,4008.52,668.0866666666667,154,0.25,0.0,0.2956989247311828
13896,626,1,388.55,388.55,21,0.0,0.0,0.38095238095238093
13897,50,3,1160.72,386.9066666666667,58,0.0,0.3898305084745763,0.5254237288135594
13898,326,2,686.4,343.20000000000005,43,0.0,0.7391304347826086,0.3695652173913043
13899,16,2,388.52,194.26,19,0.0,0.0,0.42105263157894735
13900,183,6,1610.59,268.4316666666667,80,0.14285714285714285,0.0,0.42105263157894735
13901,72,15,5676.34,378.42266666666666,280,0.25,0.0,0.33225806451612905
13903,400,1,165.45000000000002,165.45000000000002,10,0.0,0.0,0.8
13904,37,2,332.64,166.32,24,0.0,0.0,0.4230769230769231
13905,733,1,312.65,312.65,12,0.6666666666666666,0.0,0.25
13906,409,1,42.0,42.0,1,0.0,0.0,1.0
13907,692,1,136.8,136.8,4,0.0,1.0,0.75
13908,80,4,2369.55,592.3875,104,0.2,0.0,0.38524590163934425
13909,423,2,282.85,141.42499999999998,35,0.0,0.0,0.34210526315789475
13911,57,20,4234.99,211.74949999999998,178,0.09090909090909091,0.15126050420168066,0.36554621848739494
13912,424,1,124.95,124.95,7,0.0,0.0,0.2857142857142857
13913,507,1,42.22,42.22,3,0.0,0.0,0.3333333333333333
13914,12,2,626.45,313.225,28,0.3333333333333333,0.0,0.5454545454545454
13915,394,1,70.80000000000001,70.80000000000001,2,0.5,0.0,0.5
13916,464,4,1275.81,318.9525,72,0.2,0.0,0.44594594594594594
13917,50,2,272.04,136.01999999999998,16,0.0,0.0,0.6666666666666666
13918,50,2,1212.8400000000001,606.42,30,0.0,0.0,0.4666666666666667
13920,432,4,1774.68,443.67,81,0.2,0.0,0.2558139534883721
13921,402,4,730.7,182.675,36,0.2,0.0,0.36363636363636365
13922,352,3,865.2,288.40000000000003,30,0.4,0.43333333333333335,0.5333333333333333
13923,54,1,351.13,351.13,20,0.0,0.0,0.65
13924,2,6,1838.8500000000001,306.47499999999997,90,0.45454545454545453,0.0,0.41025641025641024
13925,93,4,678.25,169.5625,28,0.3333333333333333,0.0,0.5121951219512195
13926,23,1,223.85000000000002,223.85000000000002,11,0.0,0.0,0.2727272727272727
13927,75,2,708.26,354.13,37,0.3333333333333333,0.0,0.4146341463414634
13928,11,4,464.57,116.14250000000001,23,0.0,0.0,0.4444444444444444
13929,169,11,3494.1,317.6454545454545,38,0.21428571428571427,0.0,0.3333333333333333
13930,58,2,337.34,168.67,15,0.0,0.0,0.29411764705882354
13931,96,11,5257.38,477.94363636363636,205,0.08333333333333333,0.0,0.36531365313653136
13932,295,1,307.4,307.4,16,0.0,0.0,1.0
13933,109,2,608.7900000000001,304.395,23,0.0,0.0,0.5652173913043478
13934,264,1,922.1,922.1,31,0.0,0.0,0.6774193548387096
13935,597,3,6116.92,2038.9733333333334,67,0.0,0.0,0.475
13936,180,3,939.66,313.21999999999997,56,0.25,0.0,0.3898305084745763
13937,169,2,880.13,440.065,54,0.3333333333333333,0.0,0.5
13938,35,1,71.66,71.66,7,0.0,0.0,0.5714285714285714
13939,23,7,1560.96,222.99428571428572,91,0.3,0.0,0.4
13940,17,4,839.14,209.785,39,0.0,0.0,0.3469387755102041
13941,22,15,10027.18,668.4786666666666,42,0.11764705882352941,0.26595744680851063,0.2127659574468085
13942,535,1,320.0,320.0,1,0.0,0.0,1.0
13943,578,1,246.54,246.54,15,0.0,0.0,0.4666666666666667
13944,653,1,200.43,200.43,35,0.0,0.0,0.45714285714285713
13945,395,2,854.15,427.075,49,0.0,0.0,0.7450980392156863
13946,79,6,1876.23,312.705,49,0.14285714285714285,0.3392857142857143,0.2857142857142857
13947,65,1,90.6,90.6,5,0.0,0.0,0.6
13948,361,4,548.76,137.19,23,0.2,0.3333333333333333,0.4166666666666667
13949,3,6,2427.32,404.55333333333334,124,0.0,0.1125,0.5
13950,11,4,745.06,186.265,33,0.2,0.0,0.42857142857142855
13951,176,3,674.45,224.8166666666667,38,0.0,0.5128205128205128,0.5641025641025641
13952,218,14,12823.521,915.9657857142856,238,0.17647058823529413,0.08312958435207823,0.32273838630806845
13953,7,12,6640.68,553.39,8,0.0,0.0,0.48
13954,1,2,439.92,219.95999999999998,24,0.3333333333333333,0.0,0.56
13955,154,3,544.0699999999999,181.35666666666665,82,0.0,0.0,0.5058823529411764
13956,5,5,1019.27,203.85399999999998,123,0.0,1.0,0.4217687074829932
13957,418,3,458.25,152.75,21,0.0,0.3333333333333333,0.4074074074074074
13958,380,8,4709.2300000000005,588.65375,172,0.3333333333333333,0.21585903083700442,0.45374449339207046
13959,79,6,1064.77,177.46166666666667,120,0.0,0.10191082802547771,0.3184713375796178
13960,21,2,230.22,115.11,11,0.0,0.0,0.6666666666666666
13961,392,1,538.4,538.4,19,0.5,0.0,0.3157894736842105
13962,22,3,362.8,120.93333333333334,23,0.0,0.0,0.4782608695652174
13963,308,17,2860.57,168.26882352941178,129,0.05555555555555555,0.09696969696969697,0.3939393939393939
13964,387,2,438.9,219.45,22,0.3333333333333333,0.0,0.625
13965,477,3,996.61,332.2033333333333,23,0.4,0.0,0.2916666666666667
13966,435,1,384.26,384.26,21,0.0,0.0,0.5714285714285714
13967,146,2,166.3,83.15,4,0.0,0.3333333333333333,0.6666666666666666
13968,423,1,123.66,123.66,8,0.0,0.0,0.625
13969,7,35,12973.460000000001,370.67028571428574,472,0.10256410256410256,0.0,0.37875939849624063
13970,386,2,846.55,423.275,10,0.0,0.0,0.3076923076923077
13971,19,14,4667.57,333.3978571428571,184,0.2222222222222222,0.06274509803921569,0.37254901960784315
13972,71,2,190.25,95.125,15,0.0,0.6,0.4
13973,287,1,264.7,264.7,11,0.0,0.0,0.45454545454545453
13974,49,2,677.72,338.86,43,0.5,0.0,0.37209302325581395
13975,31,12,5256.4,438.0333333333333,434,0.14285714285714285,0.014925373134328358,0.4233378561736771
13976,207,4,1192.36,298.09000000000003,49,0.0,0.0,0.32142857142857145
13977,411,1,519.8100000000001,519.8100000000001,13,0.0,1.0,0.38461538461538464
13978,15,2,196.79000000000002,98.39500000000001,14,0.0,0.0,0.6666666666666666
13979,73,7,3379.93,482.84714285714284,356,0.36363636363636365,0.3435114503816794,0.3944020356234097
13980,60,5,768.82,153.76399999999998,57,0.4444444444444444,0.746031746031746,0.3333333333333333
13981,416,1,331.14,331.14,22,0.5,0.0,0.45454545454545453
13982,39,9,3954.29,439.36555555555555,123,0.3076923076923077,0.0,0.37777777777777777
13983,30,21,6753.89,321.61380952380955,238,0.3,0.018461538461538463,0.49538461538461537
13984,27,12,1893.8,157.81666666666666,53,0.07692307692307693,0.26136363636363635,0.29545454545454547
13985,4,22,10020.86,455.49363636363637,149,0.08333333333333333,0.041666666666666664,0.41041666666666665
13986,17,1,320.46,320.46,12,0.0,0.0,0.3076923076923077
13987,380,2,682.54,341.27,46,0.0,0.0,0.3695652173913043
13988,20,8,4757.8,594.7249999999999,218,0.2727272727272727,0.23728813559322035,0.42033898305084744
13989,66,5,2026.06,405.212,61,0.0,0.0,0.3488372093023256
13990,213,1,311.3,311.3,16,0.0,0.0,0.4375
13991,12,6,852.88,142.14666666666668,58,0.14285714285714285,0.7073170731707317,0.3780487804878049
13992,30,3,219.5,73.16666666666667,10,0.0,0.0,0.5454545454545454
13993,43,19,6775.71,356.6163157894737,110,0.20833333333333334,0.20689655172413793,0.3946360153256705
13994,4,6,2274.14,379.0233333333333,122,0.0,0.0,0.3783783783783784
13995,15,14,3902.01,278.715,146,0.2222222222222222,0.05652173913043478,0.43043478260869567
13996,386,2,895.76,447.88,29,0.0,0.0,0.30303030303030304
13997,519,3,376.46,125.48666666666668,36,0.0,0.0,0.2727272727272727
13998,447,3,566.7,188.9,30,0.0,0.5161290322580645,0.5483870967741935
13999,10,29,9502.26,327.6641379310345,174,0.19444444444444445,0.06437768240343347,0.3669527896995708
14000,211,5,2046.3400000000001,409.26800000000003,28,0.375,0.0,0.24489795918367346
14001,46,9,4228.85,469.87222222222226,60,0.1,0.0,0.47572815533980584
14002,134,2,529.73,264.865,47,0.0,0.0,0.3191489361702128
14003,733,1,209.41,209.41,16,0.0,0.0,0.3125
14004,43,11,6258.45,568.9499999999999,127,0.0,0.11618257261410789,0.47717842323651455
14005,10,5,2874.72,574.9440000000001,53,0.0,0.35714285714285715,0.3333333333333333
14006,116,7,2196.67,313.81,55,0.0,0.0,0.3116883116883117
14007,513,1,79.48,79.48,5,0.0,0.0,0.4
14008,432,1,509.04,509.04,32,0.5,1.0,0.6875
14009,198,3,1099.91,366.6366666666667,71,0.25,0.0,0.4864864864864865
14010,565,2,445.15,222.575,20,0.3333333333333333,1.0,0.3333333333333333
14011,480,2,457.82,228.91,32,0.3333333333333333,0.6875,0.5
14012,278,1,328.8,328.8,11,0.0,0.0,0.5454545454545454
14013,110,5,1084.57,216.914,56,0.16666666666666666,0.38235294117647056,0.36764705882352944
14014,77,3,1948.21,649.4033333333333,76,0.0,0.32894736842105265,0.40789473684210525
14015,53,1,917.34,917.34,20,0.0,0.0,0.4
14017,571,1,229.75,229.75,14,0.0,0.0,0.35714285714285715
14018,645,1,367.15000000000003,367.15000000000003,13,0.0,0.0,0.3076923076923077
14019,47,3,1421.61,473.86999999999995,37,0.25,0.3787878787878788,0.5757575757575758
14020,17,4,1249.01,312.2525,63,0.2,0.0,0.4722222222222222
14021,155,7,1716.58,245.2257142857143,84,0.0,0.0,0.5222222222222223
14022,225,2,792.15,396.07500000000005,45,0.0,0.0,0.3617021276595745
14023,7,2,584.07,292.03499999999997,30,0.0,0.5161290322580645,0.5483870967741935
14024,122,3,645.74,215.24666666666667,33,0.0,0.9117647058823529,0.35294117647058826
14025,465,8,4057.9,507.2375,60,0.2,0.0,0.43434343434343436
14026,471,2,713.11,356.555,43,0.0,0.0,0.34
14027,61,1,104.82,104.82,6,0.0,0.0,0.3333333333333333
14028,550,3,10396.5,3465.5,3,0.4,0.0,1.0
14029,63,2,467.66,233.82999999999998,15,0.0,0.0,0.26666666666666666
14030,18,20,7521.8,376.09000000000003,591,0.09090909090909091,0.1650485436893204,0.4672330097087379
14031,7,44,39019.51,886.8070454545455,280,0.2,0.0,0.30533333333333335
14032,2,16,4546.41,284.150625,79,0.36,0.06521739130434782,0.5260869565217391
14033,555,1,109.44,109.44,1,0.0,0.0,1.0
14034,22,3,648.89,216.29666666666665,82,0.25,0.0,0.5116279069767442
14035,29,9,2794.75,310.52777777777777,70,0.18181818181818182,0.19310344827586207,0.2827586206896552
14036,285,1,626.65,626.65,38,0.0,0.0,0.34210526315789475
14037,176,6,836.95,139.49166666666667,96,0.14285714285714285,0.06140350877192982,0.30701754385964913
14038,78,5,3069.88,613.976,99,0.375,0.2484472049689441,0.2795031055900621
14039,33,2,267.28000000000003,133.64,10,0.0,0.6,0.4
14040,41,35,12523.81,357.82314285714284,335,0.16666666666666666,0.36363636363636365,0.3700384122919334
